"calle";"numero"
"M.RUIZ";"8650"
"M.RUIZ";"8650"
"M.RUIZ";"8650"
"M.RUIZ";"8655"
"M.RUIZ";"8655"
"M.RUIZ";"8655"
"M.RUIZ";"8663"
"M.RUIZ";"8663"
"M.RUIZ";"8665"
"M.RUIZ";"8665"
"M.RUIZ";"8668"
"M.RUIZ";"8668"
"M.RUIZ";"8670"
"M.RUIZ";"8675"
"M.RUIZ";"8675"
"M.RUIZ";"8675"
"M.RUIZ";"8690"
"M.RUIZ";"8690"
"M.RUIZ";"8690"
"M.RUIZ";"8701"
"M.RUIZ";"8735"
"M.RUIZ";"8745"
"M.RUIZ";"8745"
"M.RUIZ";"8745"
"M.RUIZ";"8745"
"M.RUIZ";"8745"
"M.RUIZ";"8745"
"M.RUIZ";"8750"
"M.RUIZ";"8755"
"M.RUIZ";"8755"
"M.RUIZ";"8761"
"M.RUIZ";"8770"
"M.RUIZ";"8770"
"M.RUIZ";"8770"
"M.RUIZ";"8770"
"M.RUIZ";"8780"
"M.RUIZ";"9706"
"M.RUIZ";"9707"
"M.RUIZ";"9707"
"M.RUIZ";"9708"
"M.RUIZ";"9709"
"M.RUIZ";"9709"
"M.RUIZ";"9709"
"M.RUIZ";"9709"
"M.RUIZ";"9720"
"M.RUIZ";"9720"
"M.RUIZ";"9720"
"M.RUIZ";"9721"
"M.RUIZ";"9721"
"M.RUIZ";"9721"
"M.RUIZ";"9721"
"M.RUIZ";"9721"
"M.RUIZ";"9722"
"M.RUIZ";"9722"
"M.RUIZ";"9722"
"M.RUIZ";"9722"
"M.RUIZ";"9722"
"M.RUIZ";"9723"
"M.RUIZ";"9723"
"M.RUIZ";"9723"
"M.RUIZ";"9723"
"M.RUIZ";"9733"
"M.RUIZ";"9734"
"M.RUIZ";"9734"
"M.RUIZ";"9734"
"M.RUIZ";"9735"
"M.RUIZ";"9735"
"M.RUIZ";"9746"
"M.RUIZ";"9747"
"M.RUIZ";"9747"
"M.RUIZ";"9747"
"M.RUIZ";"9748"
"M.RUIZ";"9748"
"M.RUIZ";"9748"
"M.RUIZ";"9749"
"M.RUIZ";"9749"
"M.RUIZ";"9749"
"M.RUIZ";"9760"
"M.RUIZ";"9762"
"M.RUIZ";"9762"
"M.RUIZ";"9762"
"M.RUIZ";"9763"
"M.RUIZ";"9763"
"M.RUIZ";"9763"
"M.RUIZ";"9763"
"M.RUIZ";"9765"
"M.RUIZ";"9771"
"M.RUIZ";"9772"
"M.RUIZ";"9772"
"M.RUIZ";"9773"
"M.RUIZ";"9773"
"M.RUIZ";"9773"
"M.RUIZ";"9773"
"M.RUIZ";"9774"
"M.RUIZ";"9774"
"M.RUIZ";"9775"
"M.RUIZ";"9775"
"M.RUIZ";"9775"
"M.RUIZ";"9784"
"M.RUIZ";"9787"
"M.RUIZ";"9787"
"M.RUIZ";"9787"
"M.RUIZ";"9788"
"M.RUIZ";"9788"
"M.RUIZ";"9788"
"M.RUIZ";"9788"
"M.RUIZ";"9789"
"M.RUIZ";"9798"
"M.RUIZ";"9798"
"M.RUIZ";"9798"
"M.RUIZ";"9798"
"M.RUIZ";"9799"
"M.RUIZ";"9799"
"M.RUIZ 8368";"S/N"
"M.RUIZ 8663";"S/N"
"M.RUIZ DIAZ";"9700"
"M.RUIZ-C.86";"8456"
"M.S.DE CALDERON";"9750"
"M.V.ZASPE";"4028"
"M.ZAPATA";"0"
"M.ZAPATA";"3779"
"M.ZAPATA";"3790"
"M.ZAPATA";"3790"
"M.ZAPATA";"3799"
"M.ZAPATA";"3835"
"M.ZAPATA";"3836"
"M.ZAPATA";"3843"
"M.ZAPATA";"3843"
"M.ZAPATA";"3852"
"M.ZAPATA";"3903"
"M.ZAPATA";"3907"
"M.ZAPATA";"3907"
"M.ZAPATA";"3910"
"M.ZAPATA";"3910"
"M.ZAPATA";"3910"
"M.ZAPATA";"3965"
"M.ZAPATA";"3971"
"M.ZAPATA";"3971"
"M.ZAPATA";"3980"
"M.ZAPATA";"3981"
"M.ZAPATA Y ESTRADA";"S/N"
"M.ZASPE";"3832"
"M.ZASPE - 2 CASA 115 -";"0"
"M3 P2 D";"114"
"MAIPU";"3150"
"MAIPU";"3324"
"MALABER";"5800"
"MALAVER";"3616"
"MALAVER";"3628"
"MALAVER";"3638"
"MALAVER";"3670"
"MALAVER";"3681"
"MALAVER";"3682"
"MALAVER";"3711"
"MALAVER";"3826"
"MALAVER";"3835"
"MALAVER";"3847"
"MALAVER";"3866"
"MALAVER";"3874"
"MALAVER";"3875"
"MALAVER";"3894"
"MALAVER";"3925"
"MALAVER";"3937"
"MALAVER";"3938"
"MALAVER";"3948"
"MALAVER";"3955"
"MALAVER";"3970"
"MALAVER";"3970"
"MALAVER";"3970"
"MALAVER";"3979"
"MALAVER";"3979"
"MALAVER";"3996"
"MALAVER";"4028"
"MALAVER";"4038"
"MALAVER";"4084"
"MALAVER";"4084"
"MALAVER";"4104"
"MALAVER";"4110"
"MALAVER";"4118"
"MALAVER";"4118"
"MALAVER";"4118"
"MALAVER";"4160"
"MALAVER";"4166"
"MALAVER";"4174"
"MALAVER";"4188"
"MALAVER";"4188"
"MALAVER";"4188"
"MALAVER";"4196"
"MALAVER";"4206"
"MALAVER";"4206"
"MALAVER";"4250"
"MALAVER";"4262"
"MALAVER";"4625"
"MALAVER";"4625"
"MALAVER";"4645"
"MALAVER";"4664"
"MALAVER";"4664"
"MALAVER";"4672"
"MALAVER";"4672"
"MALAVER";"4764"
"MALAVER";"4764"
"MALAVER";"4772"
"MALAVER";"5400"
"MALAVER";"5420"
"MALAVER";"5420"
"MALAVER";"5421"
"MALAVER";"5421"
"MALAVER";"5446"
"MALAVER";"5446"
"MALAVER";"5447"
"MALAVER";"5447"
"MALAVER";"5482"
"MALAVER";"5560"
"MALAVER";"5560"
"MALAVER";"5662"
"MALAVER";"5780"
"MALAVER";"5800"
"MALAVER";"5809"
"MALAVER";"5809"
"MALAVER";"5836"
"MALAVER";"5837"
"MALAVER";"5837"
"MALAVER";"5851"
"MALAVER";"5874"
"MALAVER";"5879"
"MALAVER";"5879"
"MALAVER";"5879"
"MALAVERT";"3606"
"MALAVERT";"3616"
"MALAVERT";"3625"
"MALAVERT";"3625"
"MALAVERT";"3625"
"MALAVERT";"3628"
"MALAVERT";"3659"
"MALAVERT";"3665"
"MALAVERT";"3665"
"MALAVERT";"3665"
"MALAVERT";"3670"
"MALAVERT";"3670"
"MALAVERT";"3677"
"MALAVERT";"3681"
"MALAVERT";"3681"
"MALAVERT";"3682"
"MALAVERT";"3682"
"MALAVERT";"3694"
"MALAVERT";"3694"
"MALAVERT";"3695"
"MALAVERT";"3695"
"MALAVERT";"3706"
"MALAVERT";"3706"
"MALAVERT";"3711"
"MALAVERT";"3711"
"MALAVERT";"3716"
"MALAVERT";"3716"
"MALAVERT";"3716"
"MALAVERT";"3716"
"MALAVERT";"3728"
"MALAVERT";"3728"
"MALAVERT";"3728"
"MALAVERT";"3735"
"MALAVERT";"3735"
"MALAVERT";"3740"
"MALAVERT";"3740"
"MALAVERT";"3785"
"MALAVERT";"3785"
"MALAVERT";"3793"
"MALAVERT";"3793"
"MALAVERT";"3806"
"MALAVERT";"3806"
"MALAVERT";"3825"
"MALAVERT";"3826"
"MALAVERT";"3826"
"MALAVERT";"3826"
"MALAVERT";"3827"
"MALAVERT";"3827"
"MALAVERT";"3834"
"MALAVERT";"3834"
"MALAVERT";"3834"
"MALAVERT";"3846"
"MALAVERT";"3847"
"MALAVERT";"3847"
"MALAVERT";"3847"
"MALAVERT";"3854"
"MALAVERT";"3854"
"MALAVERT";"3854"
"MALAVERT";"3855"
"MALAVERT";"3855"
"MALAVERT";"3866"
"MALAVERT";"3866"
"MALAVERT";"3866"
"MALAVERT";"3867"
"MALAVERT";"3867"
"MALAVERT";"3874"
"MALAVERT";"3875"
"MALAVERT";"3875"
"MALAVERT";"3875"
"MALAVERT";"3886"
"MALAVERT";"3886"
"MALAVERT";"3894"
"MALAVERT";"3903"
"MALAVERT";"3904"
"MALAVERT";"3909"
"MALAVERT";"3909"
"MALAVERT";"3909"
"MALAVERT";"3913"
"MALAVERT";"3913"
"MALAVERT";"3925"
"MALAVERT";"3925"
"MALAVERT";"3925"
"MALAVERT";"3925"
"MALAVERT";"3925"
"MALAVERT";"3928"
"MALAVERT";"3933"
"MALAVERT";"3933"
"MALAVERT";"3933"
"MALAVERT";"3937"
"MALAVERT";"3937"
"MALAVERT";"3937"
"MALAVERT";"3938"
"MALAVERT";"3938"
"MALAVERT";"3938"
"MALAVERT";"3938"
"MALAVERT";"3938"
"MALAVERT";"3942"
"MALAVERT";"3948"
"MALAVERT";"3948"
"MALAVERT";"3948"
"MALAVERT";"3954"
"MALAVERT";"3955"
"MALAVERT";"3955"
"MALAVERT";"3955"
"MALAVERT";"3959"
"MALAVERT";"3959"
"MALAVERT";"3959"
"MALAVERT";"3962"
"MALAVERT";"3967"
"MALAVERT";"3967"
"MALAVERT";"3970"
"MALAVERT";"3970"
"MALAVERT";"3971"
"MALAVERT";"3971"
"MALAVERT";"3979"
"MALAVERT";"3979"
"MALAVERT";"3980"
"MALAVERT";"3980"
"MALAVERT";"3980"
"MALAVERT";"3980"
"MALAVERT";"3983"
"MALAVERT";"3983"
"MALAVERT";"3990"
"MALAVERT";"3990"
"MALAVERT";"3990"
"MALAVERT";"3996"
"MALAVERT";"3996"
"MALAVERT";"4006"
"MALAVERT";"4038"
"MALAVERT";"4038"
"MALAVERT";"4050"
"MALAVERT";"4062"
"MALAVERT";"4072"
"MALAVERT";"4072"
"MALAVERT";"4084"
"MALAVERT";"4104"
"MALAVERT";"4104"
"MALAVERT";"4118"
"MALAVERT";"4118"
"MALAVERT";"4132"
"MALAVERT";"4132"
"MALAVERT";"4140"
"MALAVERT";"4140"
"MALAVERT";"4160"
"MALAVERT";"4166"
"MALAVERT";"4166"
"MALAVERT";"4166"
"MALAVERT";"4166"
"MALAVERT";"4174"
"MALAVERT";"4182"
"MALAVERT";"4196"
"MALAVERT";"4196"
"MALAVERT";"4216"
"MALAVERT";"4216"
"MALAVERT";"4228"
"MALAVERT";"4250"
"MALAVERT";"4250"
"MALAVERT";"4262"
"MALAVERT";"4262"
"MALAVERT";"4272"
"MALAVERT";"4272"
"MALAVERT";"4284"
"MALAVERT";"4284"
"MALAVERT";"4284"
"MALAVERT";"4294"
"MALAVERT";"4294"
"MALAVERT";"4294"
"MALAVERT";"4626"
"MALAVERT";"4633"
"MALAVERT";"4645"
"MALAVERT";"4645"
"MALAVERT";"4645"
"MALAVERT";"4645"
"MALAVERT";"4645"
"MALAVERT";"4654"
"MALAVERT";"4654"
"MALAVERT";"4654"
"MALAVERT";"4663"
"MALAVERT";"4663"
"MALAVERT";"4663"
"MALAVERT";"4664"
"MALAVERT";"4664"
"MALAVERT";"4671"
"MALAVERT";"4671"
"MALAVERT";"4725"
"MALAVERT";"4725"
"MALAVERT";"4726"
"MALAVERT";"4726"
"MALAVERT";"4733"
"MALAVERT";"4734"
"MALAVERT";"4745"
"MALAVERT";"4745"
"MALAVERT";"4745"
"MALAVERT";"4746"
"MALAVERT";"4753"
"MALAVERT";"4753"
"MALAVERT";"4753"
"MALAVERT";"4754"
"MALAVERT";"4754"
"MALAVERT";"4754"
"MALAVERT";"4764"
"MALAVERT";"4771"
"MALAVERT";"4772"
"MALAVERT";"5060"
"MALAVERT";"5400"
"MALAVERT";"5400"
"MALAVERT";"5420"
"MALAVERT";"5420"
"MALAVERT";"5424"
"MALAVERT";"5424"
"MALAVERT";"5424"
"MALAVERT";"5446"
"MALAVERT";"5447"
"MALAVERT";"5485"
"MALAVERT";"5495"
"MALAVERT";"5498"
"MALAVERT";"5500"
"MALAVERT";"5500"
"MALAVERT";"5510"
"MALAVERT";"5510"
"MALAVERT";"5514"
"MALAVERT";"5514"
"MALAVERT";"5530"
"MALAVERT";"5560"
"MALAVERT";"5560"
"MALAVERT";"5560"
"MALAVERT";"5560"
"MALAVERT";"5560"
"MALAVERT";"5569"
"MALAVERT";"5600"
"MALAVERT";"5600"
"MALAVERT";"5600"
"MALAVERT";"5600"
"MALAVERT";"5600"
"MALAVERT";"5600"
"MALAVERT";"5630"
"MALAVERT";"5630"
"MALAVERT";"5630"
"MALAVERT";"5638"
"MALAVERT";"5638"
"MALAVERT";"5638"
"MALAVERT";"5638"
"MALAVERT";"5638"
"MALAVERT";"5638"
"MALAVERT";"5638"
"MALAVERT";"5678"
"MALAVERT";"5678"
"MALAVERT";"5678"
"MALAVERT";"5680"
"MALAVERT";"5680"
"MALAVERT";"5692"
"MALAVERT";"5692"
"MALAVERT";"5692"
"MALAVERT";"5701"
"MALAVERT";"5711"
"MALAVERT";"5715"
"MALAVERT";"5715"
"MALAVERT";"5715"
"MALAVERT";"5745"
"MALAVERT";"5745"
"MALAVERT";"5745"
"MALAVERT";"5780"
"MALAVERT";"5819"
"MALAVERT";"5827"
"MALAVERT";"5827"
"MALAVERT";"5830"
"MALAVERT";"5830"
"MALAVERT";"5836"
"MALAVERT";"5836"
"MALAVERT";"5837"
"MALAVERT";"5837"
"MALAVERT";"5837"
"MALAVERT";"5837"
"MALAVERT";"5851"
"MALAVERT";"5851"
"MALAVERT";"5874"
"MALAVERT";"5875"
"MALAVERT";"5875"
"MALAVERT";"5875"
"MALAVERT";"5875"
"MALAVERT";"5877"
"MALAVERT";"5879"
"MALAVERT";"5880"
"MALAVERT";"5880"
"MALAVERT";"5885"
"MALAVERT";"5885"
"MALAVERT";"5886"
"MALAVERT";"5886"
"MALAVERT";"5886"
"MALAVERT BøCAB LEIVA";"5723"
"MALAVERT PAS.";"4754"
"MALV. Y MANSILLA";"S/N"
"MALV.ARG.";"5732"
"MALV.ARG.";"5789"
"MALV.ARG.";"5870"
"MALV.ARG.";"5875"
"MALV.ARGENTINAS";"5333"
"MALV.ARGENTINAS";"5805"
"MALV.ARGENTINAS";"5860"
"MALVINAS ARGENTINAS";"5637"
"MALVINAS ARGENTINAS";"5637"
"MALVINAS ARGENTINAS";"5697"
"MALVINAS ARGENTINAS";"5704"
"MALVINAS ARGENTINAS";"5715"
"MALVINAS ARGENTINAS";"5732"
"MALVINAS ARGENTINAS";"5798"
"MALVINAS ARGENTINAS";"5842"
"MALVINAS ARGENTINAS";"5844"
"MALVINAS ARGENTINAS";"5846"
"MALVINAS ARGENTINAS";"5870"
"MALVINAS ARGENTINAS";"5870"
"MALVINAS ARGENTINAS";"5870"
"MALVINAS ARGENTINAS";"5908"
"MALVINAS ARGENTINAS";"5980"
"MALVINAS ARGENTINAS (DUPLICADA)";"5641"
"MALVINAS ARGENTINAS (DUPLICADA)";"5650"
"MALVINAS ARGENTINAS (DUPLICADA)";"5650"
"MALVINAS ARGENTINAS (DUPLICADA)";"5699"
"MALVINAS ARGENTINAS (DUPLICADA)";"5704"
"MALVINAS ARGENTINAS (DUPLICADA)";"5715"
"MALVINAS ARGENTINAS (DUPLICADA)";"5820"
"MALVINAS ARGENTINAS (DUPLICADA)";"5870"
"MALVINAS ARGENTINAS (DUPLICADA)";"5875"
"MALVINAS ARGENTINAS (DUPLICADA)";"5950"
"MANSILLA";"9300"
"MANSILLA";"9401"
"MANSILLA";"9450"
"MANSILLA";"9500"
"MANSILLA";"9510"
"MANSILLA";"9600"
"MANSILLA";"9605"
"MANSILLA";"9700"
"MANSILLA Y CHUBUT";"S/N"
"MANSILLA Y CHUBUT";"S/N"
"MANSILLA Y CHUBUT";"S/N"
"MANTOVANI";"0"
"MANTOVANI";"3600"
"MANTOVANI";"5448"
"MANTOVANI";"5551"
"MANTOVANI";"6300"
"MANTOVANI";"6340"
"MANTOVANI";"6485"
"MANTOVANI";"6507"
"MANTOVANI";"6509"
"MANTOVANI";"6585"
"MANTOVANI";"6610"
"MANTOVANI";"6632"
"MANTOVANI";"6649"
"MANTOVANI";"6649"
"MANTOVANI";"6702"
"MANTOVANI";"6712"
"MANTOVANI";"6713"
"MANTOVANI";"6722"
"MANTOVANI";"6738"
"MANTOVANI";"6743"
"MANTOVANI";"8615"
"MANTOVANI";"8620"
"MANTOVANI";"S/N"
"MANTOVANI JUAN";"5452"
"MANTOVANI Y CEBALLOS";"S/N"
"MANTOVANI Y CRESPO";"S/N"
"MANTOVANI Y FURLONG";"0"
"MANTOVANI Y LARRECHEA";"8620"
"MANTOVANI Y PJE.CEVALLOS";"S/N"
"MANTOVANI Y PJE.RUIZ";"S/N"
"MANTOVANI Y VIÑA";"S/N"
"MANTOVANI Y VIÑAS MB.2";"19"
"MANUEL CERVERA";"7077"
"MANUEL MENCHACA";"10200"
"MANUEL RUIZ";"8150"
"MANUEL RUIZ";"8305"
"MANUEL RUIZ";"8424"
"MANUEL RUIZ";"8635"
"MANUEL RUIZ";"8668"
"MANUEL RUIZ";"8745"
"MANUEL RUIZ";"9708"
"MANUEL RUIZ";"9709"
"MANUEL RUIZ";"9762"
"MANUEL RUIZ";"9763"
"MANUEL RUIZ";"9763"
"MANUEL RUIZ";"9773"
"MANUEL RUIZ";"9799"
"MANUEL RUIZ";"S/N"
"MANZANA 3";"S/N"
"MANZANA 3 ESCALERA 6";"S/N"
"MANZANA 5";"S/N"
"MANZANA D CALLE 11";"0"
"MANZANA E";"S/N"
"MANZANA E";"S/N"
"MANZANA E-CASA 49";"S/N"
"MARCIAL CANDIOTI";"6930"
"MARCIAL CANDIOTI";"7012"
"MARCIAL CANDIOTI";"7012"
"MARCIAL CANDIOTI";"7060"
"MARCIAL CANDIOTI";"7100"
"MARCIAL CANDIOTI";"7130"
"MARCIAL CANDIOTI";"7138"
"MARCIAL CANDIOTI";"7218"
"MARCIAL CANDIOTI";"7381"
"MARCIAL CANDIOTI";"7429"
"MARCIAL CANDIOTI";"7441"
"MARCIAL CANDIOTI";"7465"
"MARCIAL CANDIOTI";"7555"
"MARCIAL CANDIOTI";"7640"
"MARCIAL CANDIOTI";"7656"
"MARCIAL CANDIOTI";"7867"
"MARCIAL CANDIOTI";"7886"
"MARCIAL CANDIOTI";"7900"
"MARCIAL CANDIOTI";"8000"
"MARCIAL CANDIOTI";"8000"
"MARCIAL CANDIOTI";"8033"
"MARCIAL CANDIOTI";"8038"
"MARCIAL CANDIOTI";"8100"
"MARCIAL CANDIOTI";"8819"
"MARCOS BOBBIO";"0"
"MARCOS BOBBIO";"S/N"
"MARCOS BOBBIO CASA 222";"0"
"MARI DORO";"4996"
"MARIANO COMAS";"3109"
"MARIANO COMAS";"3111"
"MARIANO COMAS";"3111"
"MARIANO COMAS";"3125"
"MARIANO COMAS";"3125"
"MARIANO COMAS";"3140"
"MARIANO COMAS";"3140"
"MARIANO COMAS";"3144"
"MARIANO COMAS";"3148"
"MARIANO COMAS";"3148"
"MARIANO COMAS";"3148"
"MARIANO COMAS";"3148"
"MARIANO COMAS";"3148"
"MARIANO COMAS";"3150"
"MARIANO COMAS";"3153"
"MARIANO COMAS";"3153"
"MARIANO COMAS";"3153"
"MARIANO COMAS";"3153"
"MARIANO COMAS";"3157"
"MARIANO COMAS";"3157"
"MARIANO COMAS";"3157"
"MARIANO COMAS";"3166"
"MARIANO COMAS";"3166"
"MARIANO COMAS";"3166"
"MARIANO COMAS";"3166"
"MARIANO COMAS";"3166"
"MARIANO COMAS";"3167"
"MARIANO COMAS";"3169"
"MARIANO COMAS";"3169"
"MARIANO COMAS";"3171"
"MARIANO COMAS";"3171"
"MARIANO COMAS";"3173"
"MARIANO COMAS";"3173"
"MARIANO COMAS";"3175"
"MARIANO COMAS";"3175"
"MARIANO COMAS";"3175"
"MARIANO COMAS";"3175"
"MARIANO COMAS";"3178"
"MARIANO COMAS";"3178"
"MARIANO COMAS";"3186"
"MARIANO COMAS";"3186"
"MARIANO COMAS";"3186"
"MARIANO COMAS";"3187"
"MARIANO COMAS";"3187"
"MARIANO COMAS";"3190"
"MARIANO COMAS";"3190"
"MARIANO COMAS";"3218"
"MARIANO COMAS";"3219"
"MARIANO COMAS";"3219"
"MARIANO COMAS";"3224"
"MARIANO COMAS";"3226"
"MARIANO COMAS";"3226"
"MARIANO COMAS";"3234"
"MARIANO COMAS";"3236"
"MARIANO COMAS";"3236"
"MARIANO COMAS";"3236"
"MARIANO COMAS";"3236"
"MARIANO COMAS";"3239"
"MARIANO COMAS";"3247"
"MARIANO COMAS";"3261"
"MARIANO COMAS";"3261"
"MARIANO COMAS";"3268"
"MARIANO COMAS";"3268"
"MARIANO COMAS";"3269"
"MARIANO COMAS";"3271"
"MARIANO COMAS";"3294"
"MARIANO COMAS";"3314"
"MARIANO COMAS";"3314"
"MARIANO COMAS";"3317"
"MARIANO COMAS";"3325"
"MARIANO COMAS";"3325"
"MARIANO COMAS";"3325"
"MARIANO COMAS";"3325"
"MARIANO COMAS";"3334"
"MARIANO COMAS";"3334"
"MARIANO COMAS";"3335"
"MARIANO COMAS";"3335"
"MARIANO COMAS";"3341"
"MARIANO COMAS";"3348"
"MARIANO COMAS";"3348"
"MARIANO COMAS";"3348"
"MARIANO COMAS";"3348"
"MARIANO COMAS";"3348"
"MARIANO COMAS";"3348"
"MARIANO COMAS";"3348"
"MARIANO COMAS";"3351"
"MARIANO COMAS";"3351"
"MARIANO COMAS";"3351"
"MARIANO COMAS";"3355"
"MARIANO COMAS";"3361"
"MARIANO COMAS";"3361"
"MARIANO COMAS";"3363"
"MARIANO COMAS";"3363"
"MARIANO COMAS";"3363"
"MARIANO COMAS";"3365"
"MARIANO COMAS";"3365"
"MARIANO COMAS";"3365"
"MARIANO COMAS";"3365"
"MARIANO COMAS";"3367"
"MARIANO COMAS";"3367"
"MARIANO COMAS";"3367"
"MARIANO COMAS";"3368"
"MARIANO COMAS";"3374"
"MARIANO COMAS";"3374"
"MARIANO COMAS";"3374"
"MARIANO COMAS";"3375"
"MARIANO COMAS";"3375"
"MARIANO COMAS";"3376"
"MARIANO COMAS";"3378"
"MARIANO COMAS";"3379"
"MARIANO COMAS";"3379"
"MARIANO COMAS";"3382"
"MARIANO COMAS";"3389"
"MARIANO COMAS";"3389"
"MARIANO COMAS";"3399"
"MARIANO COMAS";"3399"
"MARIANO COMAS";"3399"
"MARIANO COMAS";"3405"
"MARIANO COMAS";"3416"
"MARIANO COMAS";"3426"
"MARIANO COMAS";"3427"
"MARIANO COMAS";"3429"
"MARIANO COMAS";"3429"
"MARIANO COMAS";"3438"
"MARIANO COMAS";"3440"
"MARIANO COMAS";"3440"
"MARIANO COMAS";"3440"
"MARIANO COMAS";"3440"
"MARIANO COMAS";"3440"
"MARIANO COMAS";"3471"
"MARIANO COMAS";"3624"
"MARIANO COMAS-INT";"3239"
"MARIANO RUIZ";"8750"
"MARIDORO";"4960"
"MARMOL";"8703"
"MARSENGO";"8680"
"MARTA CHUBUT Y PJE. CARR.";"0"
"MARTIN GRANDOLI";"10348"
"MARTIN GRANDOLI";"10444"
"MARTIN GRANDOLI";"7388"
"MARTIN GRANDOLI";"7779"
"MARTIN GRANDOLI";"8338"
"MARTIN GRANDOLI";"8345"
"MARTIN GRANDOLI";"8345"
"MARTIN GRANDOLI";"8359"
"MARTIN GRANDOLI";"8479"
"MARTIN GRANDOLI";"8482"
"MARTIN GRANDOLI";"8984"
"MARTIN RISSO";"4373"
"MARTIN ZAPATA";"3707"
"MARTIN ZAPATA";"3707"
"MARTIN ZAPATA";"3707"
"MARTIN ZAPATA";"3707"
"MARTIN ZAPATA";"3715"
"MARTIN ZAPATA";"3715"
"MARTIN ZAPATA";"3723"
"MARTIN ZAPATA";"3740"
"MARTIN ZAPATA";"3755"
"MARTIN ZAPATA";"3755"
"MARTIN ZAPATA";"3763"
"MARTIN ZAPATA";"3769"
"MARTIN ZAPATA";"3769"
"MARTIN ZAPATA";"3769"
"MARTIN ZAPATA";"3769"
"MARTIN ZAPATA";"3779"
"MARTIN ZAPATA";"3779"
"MARTIN ZAPATA";"3787"
"MARTIN ZAPATA";"3787"
"MARTIN ZAPATA";"3790"
"MARTIN ZAPATA";"3790"
"MARTIN ZAPATA";"3799"
"MARTIN ZAPATA";"3802"
"MARTIN ZAPATA";"3802"
"MARTIN ZAPATA";"3802"
"MARTIN ZAPATA";"3802"
"MARTIN ZAPATA";"3834"
"MARTIN ZAPATA";"3834"
"MARTIN ZAPATA";"3835"
"MARTIN ZAPATA";"3835"
"MARTIN ZAPATA";"3843"
"MARTIN ZAPATA";"3852"
"MARTIN ZAPATA";"3852"
"MARTIN ZAPATA";"3855"
"MARTIN ZAPATA";"3864"
"MARTIN ZAPATA";"3864"
"MARTIN ZAPATA";"3872"
"MARTIN ZAPATA";"3880"
"MARTIN ZAPATA";"3880"
"MARTIN ZAPATA";"3880"
"MARTIN ZAPATA";"3880"
"MARTIN ZAPATA";"3880"
"MARTIN ZAPATA";"3898"
"MARTIN ZAPATA";"3898"
"MARTIN ZAPATA";"3903"
"MARTIN ZAPATA";"3903"
"MARTIN ZAPATA";"3907"
"MARTIN ZAPATA";"3907"
"MARTIN ZAPATA";"3907"
"MARTIN ZAPATA";"3907"
"MARTIN ZAPATA";"3907"
"MARTIN ZAPATA";"3915"
"MARTIN ZAPATA";"3915"
"MARTIN ZAPATA";"3924"
"MARTIN ZAPATA";"3930"
"MARTIN ZAPATA";"3933"
"MARTIN ZAPATA";"3934"
"MARTIN ZAPATA";"3934"
"MARTIN ZAPATA";"3934"
"MARTIN ZAPATA";"3962"
"MARTIN ZAPATA";"3962"
"MARTIN ZAPATA";"3965"
"MARTIN ZAPATA";"3968"
"MARTIN ZAPATA";"3968"
"MARTIN ZAPATA";"3971"
"MARTIN ZAPATA";"3973"
"MARTIN ZAPATA";"3973"
"MARTIN ZAPATA";"3973"
"MARTIN ZAPATA";"3973"
"MARTIN ZAPATA";"3978"
"MARTIN ZAPATA";"3978"
"MARTIN ZAPATA";"3980"
"MARTIN ZAPATA";"3980"
"MARTIN ZAPATA";"3980"
"MARTIN ZAPATA";"3980"
"MARTIN ZAPATA";"3981"
"MARTIN ZAPATA";"3981"
"MARTIN ZAPATA";"3981"
"MARTIN ZAPATA";"3981"
"MARTIN ZAPATA";"3981"
"MARTIN ZAPATA";"3984"
"MARTIN ZAPATA";"3984"
"MARTIN ZAPATA";"3984"
"MARTIN ZAPATA";"3985"
"MARTIN ZAPATA";"3985"
"MARTIN ZAPATA";"3985"
"MARTIN ZAPATA";"3986"
"MARTIN ZAPATA";"3986"
"MARTIN ZAPATA";"3986"
"MARTIN ZAPATA";"3986"
"MARTIN ZAPATA";"3988"
"MARTIN ZAPATA";"3988"
"MARTIN ZAPATA";"3988"
"MARTIN ZAPATA 3852";"S/N"
"MARTIN ZAPATA Y ESTRADA";"S/N"
"MARTINEZ DE IRALA";"3034"
"MARTINEZ DE IRALA";"3644"
"MARTINEZ DE IRALA";"3851"
"MARTINEZ DE IRALA";"4063"
"MARY DORO";"4927"
"MARY DORO";"4935"
"MARY DORO";"4950"
"MATHEU";"0"
"MATHEU";"0"
"MATHEU";"1072"
"MATHEU";"1084"
"MATHEU";"1117"
"MATHEU";"1125"
"MATHEU";"1135"
"MATHEU";"1139"
"MATHEU";"1239"
"MATHEU";"1239"
"MATHEU";"134"
"MATHEU";"134"
"MATHEU";"135"
"MATHEU";"136"
"MATHEU";"139"
"MATHEU";"1400"
"MATHEU";"1400"
"MATHEU";"1400"
"MATHEU";"1420"
"MATHEU";"1420"
"MATHEU";"1428"
"MATHEU";"1440"
"MATHEU";"1443"
"MATHEU";"1448"
"MATHEU";"1460"
"MATHEU";"1460"
"MATHEU";"1468"
"MATHEU";"1480"
"MATHEU";"1500"
"MATHEU";"1500"
"MATHEU";"1500"
"MATHEU";"1531"
"MATHEU";"1532"
"MATHEU";"1532"
"MATHEU";"1533"
"MATHEU";"1533"
"MATHEU";"1536"
"MATHEU";"1536"
"MATHEU";"1536"
